iperf 3.7
Linux netviews 5.4.0-53-generic #59-Ubuntu SMP Wed Oct 21 09:38:44 UTC 2020 x86_64
Control connection MSS 1448
Time: Wed, 18 Nov 2020 04:22:15 GMT
Connecting to host 10.0.0.10, port 81
      Cookie: kowbz6ltguxcjwsx6tubx4cjjnezf6jvspko
      TCP MSS: 1448 (default)
[101]   3.00-4.00   sec   204 KBytes  1.67 Mbits/sec   15   1.41 KBytes       
[103]   3.00-4.00   sec  42.4 KBytes   348 Kbits/sec    5   1.41 KBytes       
[SUM]   3.00-4.00   sec  4.59 MBytes  38.5 Mbits/sec  577             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec    8   1.41 KBytes       
[  7]   4.00-5.00   sec  74.9 KBytes   614 Kbits/sec   10   2.83 KBytes       
[  9]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   12   4.24 KBytes       
[ 11]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   13   2.83 KBytes       
[ 13]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 15]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec   11   2.83 KBytes       
[ 17]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   12   5.66 KBytes       
[ 19]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec   10   1.41 KBytes       
[ 21]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   15   2.83 KBytes       
[ 23]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    7   2.83 KBytes       
[ 25]   4.00-5.00   sec  82.0 KBytes   672 Kbits/sec   15   2.83 KBytes       
[ 27]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec   12   1.41 KBytes       
[ 29]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec   10   2.83 KBytes       
[ 31]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   11   2.83 KBytes       
[ 33]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   18   4.24 KBytes       
[ 35]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec    7   1.41 KBytes       
[ 37]   4.00-5.00   sec  63.6 KBytes   521 Kbits/sec   11   5.66 KBytes       
[ 39]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    9   2.83 KBytes       
[ 41]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec   10   4.24 KBytes       
[ 43]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[ 45]   4.00-5.00   sec  79.2 KBytes   649 Kbits/sec   11   8.48 KBytes       
[ 47]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    3   1.41 KBytes       
